id,barcode,toothpasteName,imageUrl,manufacturer,importer,distributor,toothpasteType,ingredients,ageGroup,labelWarnings,containsFluoride,fluorideAmountLabeled,fluorideAmount,benefits,
255,,ยาสีฟันสแปลท รุ่น Special Gold,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture255.png,"Organic Pharmaceuticals Llc. Company, Russia",บริษัท คาร์มาร์ท จำกัด (มหาชน),บริษัท คาร์มาร์ท จำกัด (มหาชน),ยาสีฟัน,,อายุ 16 ปีขึ้นไป,"เด็กอายุต่ำกว่า 6 ปีควรใช้ปริมาณยาสีฟันเท่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน, หากใช้แล้วมีอาการผิดปกติใดๆเกิดขึ้น ต้องหยุดใช้และปรึกษาแพทย์หรือเภสัชกร",0,-,-,,
256,,ยาสีฟันสแปลท รุ่น Special Organic,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture256.png,"Organic Pharmaceuticals Llc. Company, Russia",บริษัท คาร์มาร์ท จำกัด (มหาชน),บริษัท คาร์มาร์ท จำกัด (มหาชน),ยาสีฟัน,,อายุ 16 ปีขึ้นไป,"เด็กอายุต่ำกว่า 6 ปีควรใช้ปริมาณยาสีฟันเท่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน, หากใช้แล้วมีอาการผิดปกติใดๆเกิดขึ้น ต้องหยุดใช้และปรึกษาแพทย์หรือเภสัชกร",0,-,-,,
257,,ยาสีฟันสแปลท รุ่น Baby (แอปเปิ้ล-บานาน่า),https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture257.png,"Organic Pharmaceuticals Llc. Company, Russia",บริษัท คาร์มาร์ท จำกัด (มหาชน),บริษัท คาร์มาร์ท จำกัด (มหาชน),ยาสีฟัน,,,,0,-,-,,
258,,ยาสีฟันสแปลท รุ่น Kids (ฟรุ๊ตไอศครีม),https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture258.png,"Organic Pharmaceuticals Llc. Company, Russia",บริษัท คาร์มาร์ท จำกัด (มหาชน),บริษัท คาร์มาร์ท จำกัด (มหาชน),ยาสีฟัน,,,,0,-,-,,
259,,ยาสีฟันสแปลท รุ่น Kids (ไวด์สตรอว์เบอร์รี่-เชอร์รี่),https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture259.png,"Organic Pharmaceuticals Llc. Company, Russia",บริษัท คาร์มาร์ท จำกัด (มหาชน),บริษัท คาร์มาร์ท จำกัด (มหาชน),ยาสีฟัน,,,,0,-,-,,
260,,ยาสีฟันสแปลท รุ่น Junior (เบอร์รี่ค็อกเทล),https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture260.png,"Organic Pharmaceuticals Llc. Company, Russia",บริษัท คาร์มาร์ท จำกัด (มหาชน),บริษัท คาร์มาร์ท จำกัด (มหาชน),ยาสีฟัน,,,,0,-,-,,
261,,ยาสีฟันสแปลท รุ่น Junior (บับเบิ้ลกัม),https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture261.png,"Organic Pharmaceuticals Llc. Company, Russia",บริษัท คาร์มาร์ท จำกัด (มหาชน),บริษัท คาร์มาร์ท จำกัด (มหาชน),ยาสีฟัน,,,,0,-,-,,
262,8858993792349,ยาสีฟันทีเฟรช,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture262.png,บริษัท เค เพาเวอร์ แมเนจเม้นท์ กรุ๊ป จำกัด,-,บริษัท พีจีพี โกลด์ สตาร์ จำกัด,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Calcium Carbonate, Cellulose Gum, Glycerin, Menthol, Camphor, Borneol, Clove Oil, Peppermint Oil, Psidium Guajava Leaf Extract, Sodium Benzoate, Sodium Bicarbonate, Sodium Fluoride, Sodium Lauryl Sulfate, Streblus Asper Leaf Extract, Sorbitol, Titanium Dioxide, Hydrated Silica, Magnesium Aluminum Silicate, Sodium Chloride, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Potassium Nitrate",ไม่ระบุ,-,1,0,-,"ลดอาการเสียวฟัน, ป้องกันฟันผุ, ลดการสะสมของแบคทีเรีย",
263,8857200135511,ยาสีฟันทรีเฮิร์บ,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture263.png,บริษัท เอียม พรอฟ จำกัด,-,บริษัท ญาลีเฮิร์บ จำกัด,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Water, Sorbitol, Calcium Carbonate, Silica, Glycerin, Sodium Lauryl Sulfate, Propylene Glycol, Camphor, Borneol, Menthol, Psidium Guajava Leaf Extract, Sodium Bicarbonate, Magnesium Aluminum Silicate, Carboxymethyl Cellulose, Eugenia Caryophyllus Flower Oil, CI77891, Mentha Piperita Oil, Sodium Benzoate, PEG-40 Hydrogenated Castor Oil, Potassium Nitrate, Streblus Asper Leaf Extract, Sodium Monofluorophosphate, Sodium Chloride",ไม่ระบุ,"ห้ามใช้ในเด็กอายุต่ำกว่า 6 ปี, มีสาร Sodium Fluoride",1,0,-,"ลดอาการเสียวฟัน, ป้องกันฟันผุ, ดูแลสุขภาพเหงือก",
264,8859133501432,ยาสีฟันวอนเดอร์สมาย รุ่น Kids,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture264.png,บริษัท สุรทิณฑ์ อินเตอร์เนชั่นแนล จำกัด,-,บริษัท ดับเบิ้ลยูแอล333 จำกัด,ยาสีฟันผสมฟลูออไรด์,"Aqua, Hydrated Silica, Sorbitol, Glycerin, Sodium Lauroyl Glutamate, Sodium Benzoate, Cellulose Gum, Xanthan Gum, Flavor, PEG-40 Hydrogenated Castor Oil, Sodium Fluoride, Cyclodextrin, Disodium EDTA, Potassium Nitrate, Bixa Orellana (Annatto) Seed Extract, Maltodextrin, Haematococcus Pluvialis Extract, Xylitol, Calcium Lactate, Chloroxylenol, Daucus Carota Sativa (Carrot) Extract, Citrus Aurantium Amara (Bitter Orange) Fruit Extract, Citric Acid, Malic Acid, Ascorbic Acid, Aloe Barbadensis (Aloe Vera) Leaf Juice, Potassium Sorbate",6 เดือนขึ้นไป,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปี ควรใช้ยาสีฟันเท่าเมล็ดถั่วเขียว และมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วยให้ปรึกษาแพทย์หรือทันตแพทย์",1,1,1000,"ป้องกันฟันผุ, ไม่มีสาร SLS",
265,8857123311917,ยาสีฟันวอนเดอร์สมาย,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture265.png,บริษัท วินเนอร์ คอสเมด จำกัด,-,บริษัท ดับเบิ้ลยูแอล333 จำกัด,ยาสีฟัน,"Calcium Carbonate, Sorbitol, Menthol, Camphor, Borneol, Clove Oil, Peppermint Oil, Psidium Guajava Leaf Extract, Aloe Barbadensis Leaf Extract, Malus Domestica Fruit Extract, Coconut Oil, Houttuynia Cordata Extract, Vitamin C, Vitamin E, Water ",ไม่ระบุ,-,0,-,-,"ทำให้ฟันขาว, ลดอาการเสียวฟัน, ป้องฟันผุ, ลดการสะสมของแบคทีเรีย, ดูแลสุขภาพเหงือก",
266,8857122849268,ยาสีฟันยู รุ่น Advanced Probiotic & PINE NEEDLE,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture266.png,บริษัท คุมโฮ เดนทัล ฟาร์ม จำกัด ประเทศเกาหลีใต้,บริษัท อินเตอร์ ฟาร์มา จำกัด,บริษัท อินเตอร์ ฟาร์มา จำกัด,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Hydrated Silica (Silicon Dioxide), Sodium Fluoride, Sodium Monofluorophosphate, Tetrasodium Pyrophosphate, Sorbitol, PEG-32, Xylitol, CI19140, CI42090, Sodium Saccharin, Cellulose Gum, Glycerin, Sodium Lauryl Sulfate, Pinus Sylvestris Leaf Oil (Pine Needles Oil), Citrus Grandis (Grapefruit) Seed Extract, Camellia Sinensis Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Propolis Extract, Panax Ginseng Root Extract, Glycyrrhiza Uralensis Root Extract (Licorice), Lactobacillus Ferment, Menthol, Flavor, Water",ไม่ระบุ,"มีสาร Sodium Fluoride, Sodium Monofluorophosphate, เด็กอายุต่ำกว่า 6 ปี ควรใช้ยาสีฟันเท่าเมล็ดถั่วเขียว และมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วยให้ปรึกษาแพทย์หรือทันตแพทย์",1,0,-,"ทำให้ฟันขาว, ลดอาการเสียวฟัน, ลดการสะสมของแบคทีเรีย, ป้องกันฟันผุ, ดูแลสุขภาพเหงือก",
